,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
69029,24.4709103354,22.9431895962,5,128,R,R,198,185,100946,101108,YUG,USA,,Richard Schmidt,49,Slobodan Zivojinovic,23,281,1,1,1988
69031,20.3613963039,25.065023956199997,5,128,L,L,180,173,101391,100880,GER,AUS,,Russell Barlow,51,Carl Uwe Steeb,51,585,1,1,1988
69032,23.0362765229,21.7412731006,5,128,L,R,188,185,101097,101249,USA,RUS,,Andrei Olhovskiy,52,Rick Leach,156,207,1,1,1988
69033,22.757015742600004,29.8453114305,5,128,R,R,180,175,101124,100530,ITA,GER,,Andreas Maurer,53,Paolo Cane,58,125,1,1,1988
69034,21.6536618754,27.961670089000002,5,128,L,R,178,190,101256,100645,AUS,NED,,Huub Van Boeckel,54,Mark Kratzmann,181,218,1,1,1988
69035,22.929500342199997,19.3867214237,5,128,R,R,175,175,101109,101511,FRA,AUT,,Horst Skoff,55,Tarik Benhabiles,72,64,1,1,1988
69036,21.9383983573,22.225872689899997,5,128,R,R,188,175,101230,101195,RUS,ISR,,Amos Mansdorf,56,Andrei Chesnokov,35,20,1,1,1988
69037,25.563312799499997,26.3052703628,5,128,R,R,180,175,100837,100772,GBR,NZL,,Kelly Evernden,57,Jeremy Bates,85,33,1,1,1988
69038,24.511978097199997,17.826146475,5,128,L,L,185,188,100939,101717,USA,ITA,,Diego Nargiso,58,Joey Rive,92,190,1,1,1988
69039,17.7713894593,24.2847364819,5,128,R,R,185,178,101727,100964,AUS,USA,,Jon Levine,59,Jason Stoltenberg,330,208,1,1,1988
69040,16.7775496235,23.6687200548,5,128,R,R,178,185,101889,101033,AUS,USA,,John Letts,60,Todd Woodbridge,413,417,1,1,1988
69041,23.5044490075,26.702258726900002,5,128,R,R,190,178,101050,100740,CAN,USA,,Dan Cassidy,61,Martin Laurendeau,145,105,1,1,1988
69042,24.273785078699998,27.794661191,5,128,R,R,188,178,100967,100661,USA,GER,,Damir Keretic,62,Dan Goldie,50,121,1,1,1988
69043,22.762491444200002,20.8596851472,5,128,R,L,188,188,101123,101334,GER,RUS,,Alexander Volkov,63,Alexander Mronz,195,90,1,1,1988
69044,21.9767282683,29.155373032199996,5,128,R,R,188,183,101222,100570,SWE,USA,,Marty Davis,64,Stefan Edberg,2,99,1,1,1988
69045,27.846680355900002,24.5612594114,5,128,R,R,188,188,100656,100934,USA,USA,,Matt Anger,65,Ivan Lendl,1,95,2,1,1988
69046,22.2997946612,17.7056810404,5,128,L,R,188,196,101185,101735,AUS,AUS,,Richard Fromberg,66,Mark Woodforde,56,392,2,1,1988
69047,26.6009582478,23.931553730300003,5,128,R,R,170,193,100752,101004,IND,USA,,Jim Pugh,67,Ramesh Krishnan,40,43,2,1,1988
69048,24.6652977413,22.6913073238,5,128,R,R,180,188,100923,101133,AUS,GER,,Patrick Baur,68,Wally Masur,37,182,2,1,1988
69049,23.65229295,27.0280629706,5,128,R,L,180,183,101035,100714,NED,AUS,,Broderick Dyke,69,Menno Oosting,139,103,2,1,1988
69050,26.4613278576,26.606433949299998,5,128,L,R,180,185,100759,100751,RSA,ARG,,Roberto Saad,70,Danie Visser,141,203,2,1,1988
69051,24.186173853499998,22.2751540041,5,128,R,R,183,185,100972,101190,USA,AUS,,Darren Cahill,71,Todd Witsken,153,76,2,1,1988
69052,24.522929500300002,26.694045174499998,5,128,L,R,185,190,100936,100744,FRA,AUS,,Peter Doohan,72,Henri Leconte,22,69,2,1,1988
69053,22.6255989049,23.9644079398,5,128,R,R,183,170,101138,101000,AUS,AUS,,Carl Limberger,73,Pat Cash,7,163,2,1,1988
69054,33.163586584499996,24.802190280599998,5,128,R,R,178,178,100356,100905,AUS,USA,,Sammy Giammalva Jr,74,Paul Mcnamee,193,108,2,1,1988
69055,21.930184804899998,25.5797399042,5,128,R,R,183,175,101232,100836,SWE,CAN,,Glenn Michibata,75,Nicklas Kroon,93,194,2,1,1988
69056,21.2238193018,24.758384668,5,128,R,R,188,193,101298,100910,SWE,SWE,,Magnus Tideman,76,Jonas Svensson,36,247,2,1,1988
69057,25.218343600300003,29.5770020534,5,128,R,R,185,178,100870,100544,RSA,NGR,,Tony Mmoh,77,Christo Van Rensburg,29,205,2,1,1988
69058,28.251882272399996,22.212183436,5,128,R,R,201,185,100628,101196,NED,USA,,Derrick Rostagno,78,Michiel Schapers,62,65,2,1,1988
69059,31.523613963000003,18.8391512663,5,128,R,R,190,183,100440,101580,RSA,AUS,,Roger Rasheed,79,Eddie Edwards,256,394,2,1,1988
69060,27.6495550992,23.8767967146,5,128,R,R,193,185,100676,101012,FRA,ITA,,Massimiliano Narducci,80,Yannick Noah,8,131,2,1,1988
69061,26.496919917899998,22.5681040383,5,128,R,L,180,180,100757,101150,SWE,ITA,,Gianluca Pozzi,81,Anders Jarryd,15,164,2,1,1988
69062,25.796030116399997,21.9137577002,5,128,R,R,178,190,100810,101234,USA,GER,,Patrik Kuhnen,82,Paul Chamberlin,221,83,2,1,1988
69063,23.742642026,23.017111567399997,5,128,R,L,193,190,101026,101098,USA,FRA,,Guy Forget,83,Jim Grabb,67,55,2,1,1988
69064,22.521560574899997,22.9486652977,5,128,R,R,173,185,101158,101106,AUS,SWE,,Peter Lundgren,84,John Frawley,44,27,2,1,1988
69065,25.4839151266,22.7515400411,5,128,L,R,180,183,100844,101126,FRA,CAN,,Chris Pridham,85,Jerome Potier,130,84,2,1,1988
69066,19.5099247091,24.6132785763,5,128,R,R,190,180,101500,100928,GER,RSA,,Barry Moir,86,Christian Saceanu,86,140,2,1,1988
69067,21.021218343599998,29.7686516085,5,128,R,R,185,175,101320,100532,SWE,USA,,Johan Kriek,87,Magnus Gustafsson,54,49,2,1,1988
69068,23.3867214237,22.5297741273,5,128,R,R,183,185,101062,101154,SWE,AUS,,Simon Youl,88,Mats Wilander,3,120,2,1,1988
69069,24.4709103354,25.0266940452,5,128,R,R,198,190,100946,100884,YUG,GBR,,Steve Shaw,89,Slobodan Zivojinovic,23,159,2,1,1988
69070,20.3613963039,23.0362765229,5,128,L,L,180,188,101391,101097,GER,USA,,Rick Leach,90,Carl Uwe Steeb,51,156,2,1,1988
69071,21.6536618754,22.757015742600004,5,128,L,R,178,180,101256,101124,AUS,ITA,,Paolo Cane,91,Mark Kratzmann,181,58,2,1,1988
69072,21.9383983573,22.929500342199997,5,128,R,R,188,175,101230,101109,RUS,FRA,,Tarik Benhabiles,92,Andrei Chesnokov,35,72,2,1,1988
69073,24.511978097199997,25.563312799499997,5,128,L,R,185,180,100939,100837,USA,GBR,,Jeremy Bates,93,Joey Rive,92,85,2,1,1988
69074,17.7713894593,16.7775496235,5,128,R,R,185,178,101727,101889,AUS,AUS,,Todd Woodbridge,94,Jason Stoltenberg,330,413,2,1,1988
69075,24.273785078699998,23.5044490075,5,128,R,R,188,190,100967,101050,USA,CAN,,Martin Laurendeau,95,Dan Goldie,50,145,2,1,1988
69076,21.9767282683,22.762491444200002,5,128,R,R,188,188,101222,101123,SWE,GER,,Alexander Mronz,96,Stefan Edberg,2,195,2,1,1988
69077,27.846680355900002,22.2997946612,5,128,R,L,188,188,100656,101185,USA,AUS,,Mark Woodforde,97,Ivan Lendl,1,56,3,1,1988
69078,24.6652977413,26.6009582478,5,128,R,R,180,170,100923,100752,AUS,IND,,Ramesh Krishnan,98,Wally Masur,37,40,3,1,1988
69079,23.65229295,26.4613278576,5,128,R,L,180,180,101035,100759,NED,RSA,,Danie Visser,99,Menno Oosting,139,141,3,1,1988
69080,24.186173853499998,24.522929500300002,5,128,R,L,183,185,100972,100936,USA,FRA,,Henri Leconte,100,Todd Witsken,153,22,3,1,1988
69081,22.6255989049,33.163586584499996,5,128,R,R,183,178,101138,100356,AUS,AUS,,Paul Mcnamee,101,Pat Cash,7,193,3,1,1988
69082,21.2238193018,21.930184804899998,5,128,R,R,188,183,101298,101232,SWE,SWE,,Nicklas Kroon,102,Jonas Svensson,36,93,3,1,1988
69083,28.251882272399996,25.218343600300003,5,128,R,R,201,185,100628,100870,NED,RSA,,Christo Van Rensburg,103,Michiel Schapers,62,29,3,1,1988
69084,27.6495550992,31.523613963000003,5,128,R,R,193,190,100676,100440,FRA,RSA,,Eddie Edwards,104,Yannick Noah,8,256,3,1,1988
69085,26.496919917899998,25.796030116399997,5,128,R,R,180,178,100757,100810,SWE,USA,,Paul Chamberlin,105,Anders Jarryd,15,221,3,1,1988
69086,22.521560574899997,23.742642026,5,128,R,R,173,193,101158,101026,AUS,USA,,Jim Grabb,106,John Frawley,44,67,3,1,1988
69087,19.5099247091,25.4839151266,5,128,R,L,190,180,101500,100844,GER,FRA,,Jerome Potier,107,Christian Saceanu,86,130,3,1,1988
69088,23.3867214237,21.021218343599998,5,128,R,R,183,185,101062,101320,SWE,SWE,,Magnus Gustafsson,108,Mats Wilander,3,54,3,1,1988
69089,20.3613963039,24.4709103354,5,128,L,R,180,198,101391,100946,GER,YUG,,Slobodan Zivojinovic,109,Carl Uwe Steeb,51,23,3,1,1988
69090,21.9383983573,21.6536618754,5,128,R,L,188,178,101230,101256,RUS,AUS,,Mark Kratzmann,110,Andrei Chesnokov,35,181,3,1,1988
69091,17.7713894593,24.511978097199997,5,128,R,L,185,185,101727,100939,AUS,USA,,Joey Rive,111,Jason Stoltenberg,330,92,3,1,1988
69092,21.9767282683,24.273785078699998,5,128,R,R,188,188,101222,100967,SWE,USA,,Dan Goldie,112,Stefan Edberg,2,50,3,1,1988
69093,27.846680355900002,24.6652977413,5,128,R,R,188,180,100656,100923,USA,AUS,,Wally Masur,113,Ivan Lendl,1,37,4,1,1988
69094,24.186173853499998,23.65229295,5,128,R,R,183,180,100972,101035,USA,NED,,Menno Oosting,114,Todd Witsken,153,139,4,1,1988
69095,22.6255989049,21.2238193018,5,128,R,R,183,188,101138,101298,AUS,SWE,,Jonas Svensson,115,Pat Cash,7,36,4,1,1988
69096,28.251882272399996,27.6495550992,5,128,R,R,201,193,100628,100676,NED,FRA,,Yannick Noah,116,Michiel Schapers,62,8,4,1,1988
69097,26.496919917899998,22.521560574899997,5,128,R,R,180,173,100757,101158,SWE,AUS,,John Frawley,117,Anders Jarryd,15,44,4,1,1988
69098,23.3867214237,19.5099247091,5,128,R,R,183,190,101062,101500,SWE,GER,,Christian Saceanu,118,Mats Wilander,3,86,4,1,1988
69099,21.9383983573,20.3613963039,5,128,R,L,188,180,101230,101391,RUS,GER,,Carl Uwe Steeb,119,Andrei Chesnokov,35,51,4,1,1988
69100,21.9767282683,17.7713894593,5,128,R,R,188,185,101222,101727,SWE,AUS,,Jason Stoltenberg,120,Stefan Edberg,2,330,4,1,1988
69101,27.846680355900002,24.186173853499998,5,128,R,R,188,183,100656,100972,USA,USA,,Todd Witsken,121,Ivan Lendl,1,153,5,1,1988
69102,22.6255989049,28.251882272399996,5,128,R,R,183,201,101138,100628,AUS,NED,,Michiel Schapers,122,Pat Cash,7,62,5,1,1988
69103,23.3867214237,26.496919917899998,5,128,R,R,183,180,101062,100757,SWE,SWE,,Anders Jarryd,123,Mats Wilander,3,15,5,1,1988
69104,21.9767282683,21.9383983573,5,128,R,R,188,188,101222,101230,SWE,RUS,,Andrei Chesnokov,124,Stefan Edberg,2,35,5,1,1988
69105,22.6255989049,27.846680355900002,5,128,R,R,183,188,101138,100656,AUS,USA,,Ivan Lendl,125,Pat Cash,7,1,6,1,1988
69106,23.3867214237,21.9767282683,5,128,R,R,183,188,101062,101222,SWE,SWE,,Stefan Edberg,126,Mats Wilander,3,2,6,1,1988
69107,23.3867214237,22.6255989049,5,128,R,R,183,183,101062,101138,SWE,AUS,,Pat Cash,127,Mats Wilander,3,7,7,1,1988
70863,24.402464065700002,25.796030116399997,5,128,R,R,183,193,101062,100908,SWE,SWE,,Tobias Svantesson,1,Mats Wilander,1,100,1,1,1989
70864,27.6167008898,24.336755646799997,5,128,R,R,170,183,100752,101068,IND,RSA,,Byron Talbot,2,Ramesh Krishnan,51,283,1,1,1989
70865,21.0951403149,23.3593429158,5,128,R,R,183,180,101421,101178,FIN,RSA,,Pieter Aldrich,3,Veli Paloheimo,103,69,1,1,1989
70866,21.5112936345,29.4072553046,5,128,L,R,188,183,101374,100618,MEX,USA,,Leif Shiras,4,Leonardo Lavalle,74,113,1,1,1989
70867,24.2929500342,23.545516769299997,5,128,R,R,175,185,101071,101154,NED,AUS,,Simon Youl,5,Tom Nijssen,119,111,1,1,1989
70868,25.4866529774,18.7214236824,5,128,R,R,198,196,100946,101735,YUG,AUS,,Richard Fromberg,6,Slobodan Zivojinovic,33,112,1,1,1989
70869,17.3442847365,18.8145106092,5,128,L,R,193,193,101964,101723,CRO,SWE,,Magnus Larsson,7,Goran Ivanisevic,300,381,1,1,1989
70870,28.052019165,19.2388774812,5,128,R,R,183,193,100713,101650,AUS,AUS,,Shane Barr,8,John Fitzgerald,25,163,1,1,1989
70871,24.662559890500003,22.379192334000003,5,128,R,R,190,183,101036,101285,SVK,FRA,,Thierry Champion,9,Miloslav Mecir,13,129,1,1,1989
70872,22.6694045175,24.0328542094,5,128,L,L,178,190,101256,101098,AUS,FRA,,Guy Forget,10,Mark Kratzmann,115,46,1,1,1989
70874,18.787132101300003,18.778918548900002,5,128,R,R,185,185,101727,101730,AUS,RSA,,Piet Norval,12,Jason Stoltenberg,71,193,1,1,1989
70875,26.234086242300002,24.1834360027,5,128,R,R,185,185,100870,101083,RSA,USA,,Tom Mercer,13,Christo Van Rensburg,36,349,1,1,1989
70876,22.157426420300002,21.9657768652,5,128,R,R,190,180,101308,101327,GBR,CZE,,Cyril Suk,14,Neil Broad,130,183,1,1,1989
70877,22.8610540726,19.2005475702,5,128,R,L,193,183,101237,101659,BRA,SWE,,Jan Apell,15,Danilo Marcelino,123,221,1,1,1989
70878,23.315537303200003,28.6652977413,5,128,L,R,188,193,101185,100676,AUS,FRA,,Yannick Noah,16,Mark Woodforde,39,12,1,1,1989
70879,21.1526351814,29.842573579699998,5,128,R,R,190,188,101414,100587,GER,NZL,,Steve Guy,17,Boris Becker,4,173,1,1,1989
70880,27.3210130048,19.0718685832,5,128,R,R,175,180,100772,101676,NZL,AUS,,Adam Anderson,18,Kelly Evernden,92,319,1,1,1989
70881,23.7672826831,30.496919917899998,5,128,R,L,183,185,101126,100551,CAN,AUS,,Brad Drewett,19,Chris Pridham,208,110,1,1,1989
70882,27.6906228611,24.4791238877,5,128,L,R,185,185,100747,101053,USA,USA,,Michael Kures,20,Glenn Layendecker,93,138,1,1,1989
70883,25.6810403833,17.3004791239,5,128,R,R,180,183,100923,101971,AUS,AUS,,Johan Anderson,21,Wally Masur,47,241,1,1,1989
70884,21.196440794,22.9650924025,5,128,R,R,185,183,101412,101226,JPN,SWE,,Johan Carlsson,22,Shuzo Matsuoka,64,162,1,1,1989
70885,26.598220397,20.4955509925,5,128,R,L,185,183,100835,101504,GER,FRA,,Laurent Prades,23,Hans Dieter Beutel,145,399,1,1,1989
70886,22.2395619439,24.6680355921,5,128,R,R,188,180,101298,101035,SWE,NED,,Menno Oosting,24,Jonas Svensson,21,189,1,1,1989
70887,25.5058179329,18.9212867899,5,128,R,R,173,180,100944,101703,SWE,FRA,,Guillaume Raoux,25,Mikael Pernfors,18,438,1,1,1989
70888,21.492128679,26.234086242300002,5,128,R,R,180,183,101378,100871,GER,AUS,,Laurie Warder,26,Tore Meinecke,105,379,1,1,1989
70889,29.2676249144,18.7734428474,5,128,R,L,201,190,100628,101731,NED,POR,,Nuno Marques,27,Michiel Schapers,50,228,1,1,1989
70890,30.1711156742,17.839835729,5,128,R,R,183,180,100570,101881,USA,AUT,,Oliver Fuchs,28,Marty Davis,94,518,1,1,1989
70891,26.8117727584,25.9055441478,5,128,R,R,178,188,100810,100893,USA,SWE,,Joakim Nystrom,29,Paul Chamberlin,121,76,1,1,1989
70892,28.810403833000002,22.398357289499998,5,128,R,R,178,193,100661,101284,GER,SWE,,Lars Anders Wahlgren,30,Damir Keretic,202,209,1,1,1989
70893,20.525667351099997,17.4318959617,5,128,R,R,190,185,101500,101948,GER,USA,,Pete Sampras,31,Christian Saceanu,81,87,1,1,1989
70894,26.633812457199998,25.5386721424,5,128,R,L,185,185,100829,100936,SWE,FRA,,Henri Leconte,32,Jan Gunnarsson,85,10,1,1,1989
70895,23.290896646100002,24.1779603012,5,128,R,R,185,188,101190,101084,AUS,SUI,,Jakob Hlasek,33,Darren Cahill,27,8,1,1,1989
70896,21.6290212183,24.9472963723,5,128,R,R,170,193,101358,101004,FRA,USA,,Jim Pugh,34,Olivier Delaitre,83,72,1,1,1989
70897,22.0369609856,23.958932238200003,5,128,R,R,185,185,101320,101107,SWE,USA,,Charles Merzbacher,35,Magnus Gustafsson,49,398,1,1,1989
70898,22.4613278576,23.9644079398,5,128,L,R,180,185,101276,101106,ARG,SWE,,Peter Lundgren,36,Horacio De La Pena,52,63,1,1,1989
70900,23.537303216999998,26.5954825462,5,128,R,R,173,175,101158,100836,AUS,CAN,,Glenn Michibata,38,John Frawley,68,82,1,1,1989
70901,21.5441478439,21.7412731006,5,128,R,R,188,175,101365,101344,KEN,CRO,,Bruno Oresar,39,Paul Wekesa,159,54,1,1,1989
70902,21.2922655715,25.5277207392,5,128,L,L,180,185,101404,100939,AUT,USA,,Joey Rive,40,Thomas Muster,15,88,1,1,1989
70903,23.6413415469,20.7939767283,5,128,R,R,183,183,101138,101461,AUS,AUS,,Brett Custer,41,Pat Cash,19,367,1,1,1989
70904,23.282683093800003,18.841889117,5,128,R,L,180,188,101191,101717,USA,ITA,,Diego Nargiso,42,Richey Reneberg,104,102,1,1,1989
70905,26.5790554415,17.6098562628,5,128,R,R,180,185,100837,101920,GBR,AUS,,Jamie Morgan,43,Jeremy Bates,179,493,1,1,1989
70906,23.5838466804,24.758384668,5,128,L,R,180,193,101150,101026,ITA,USA,,Jim Grabb,44,Gianluca Pozzi,178,95,1,1,1989
70907,30.784394250500004,24.4380561259,5,128,R,R,175,180,100532,101057,USA,AUS,,Peter Carter,45,Johan Kriek,40,292,1,1,1989
70908,17.793292265599998,23.720739219699997,5,128,R,R,178,180,101889,101131,AUS,USA,,Jimmy Brown,46,Todd Woodbridge,205,211,1,1,1989
70909,24.454483230700003,25.5167693361,5,128,R,R,190,178,101055,100942,GER,FRA,,Thierry Tulasne,47,Heiner Moraing,169,80,1,1,1989
70910,22.992470910300003,24.9911019849,5,128,R,R,188,185,101222,100997,SWE,BAH,,Roger Smith,48,Stefan Edberg,5,116,1,1,1989
70911,29.916495551,23.906913073200002,5,128,L,R,180,190,100581,101113,USA,GER,,Michael Westphal,49,John Mcenroe,11,124,1,1,1989
70912,28.043805612600003,22.1300479124,5,128,L,R,183,196,100714,101311,AUS,USA,,Kent Kinnear,50,Broderick Dyke,157,299,1,1,1989
70913,22.929500342199997,19.6249144422,5,128,R,R,190,193,101234,101609,GER,USA,,David Wheaton,51,Patrik Kuhnen,62,330,1,1,1989
70914,20.9527720739,24.0547570157,5,128,R,L,185,190,101440,101096,NED,RSA,,Gary Muller,52,Mark Koevermans,135,165,1,1,1989
70915,22.945927447,26.9240246407,5,128,R,R,183,185,101232,100802,SWE,RSA,,Charles Honey,53,Nicklas Kroon,195,396,1,1,1989
70916,23.164955509899997,21.138945927400002,5,128,L,R,185,173,101205,101416,CAN,POR,,Joao Cunha Silva,54,Grant Connell,137,224,1,1,1989
70917,20.1560574949,27.7097878166,5,128,L,R,180,190,101543,100744,USA,AUS,,Peter Doohan,55,Jeff Tarango,99,191,1,1,1989
70918,21.459274469500002,22.4722792608,5,128,R,R,183,185,101381,101274,USA,GER,,Udo Riglewski,56,Aaron Krickstein,14,98,1,1,1989
70919,23.241615332,24.052019165,5,128,R,L,175,188,101195,101097,ISR,USA,,Rick Leach,57,Amos Mansdorf,26,245,1,1,1989
70922,21.514031485300002,24.5201916496,5,128,R,R,178,190,101371,101050,USA,CAN,,Martin Laurendeau,60,Malcolm Allen,257,190,1,1,1989
70923,17.7385352498,20.717316906199997,5,128,R,R,190,196,101900,101477,SWE,GBR,,Chris Bailey,61,Nicklas Kulti,175,218,1,1,1989
70924,22.7378507871,23.7070499658,5,128,R,R,188,188,101251,101133,FRA,GER,,Patrick Baur,62,Eric Winogradsky,168,156,1,1,1989
70925,21.3771389459,21.7987679671,5,128,L,R,180,180,101391,101339,GER,MEX,,Agustin Moreno,63,Carl Uwe Steeb,65,217,1,1,1989
70926,28.8624229979,23.778234086199998,5,128,R,R,188,188,100656,101123,USA,GER,,Alexander Mronz,64,Ivan Lendl,2,276,1,1,1989
70927,27.6167008898,24.402464065700002,5,128,R,R,170,183,100752,101062,IND,SWE,,Mats Wilander,65,Ramesh Krishnan,51,1,2,1,1989
70928,21.5112936345,21.0951403149,5,128,L,R,188,183,101374,101421,MEX,FIN,,Veli Paloheimo,66,Leonardo Lavalle,74,103,2,1,1989
70929,24.2929500342,25.4866529774,5,128,R,R,175,198,101071,100946,NED,YUG,,Slobodan Zivojinovic,67,Tom Nijssen,119,33,2,1,1989
70930,17.3442847365,28.052019165,5,128,L,R,193,183,101964,100713,CRO,AUS,,John Fitzgerald,68,Goran Ivanisevic,300,25,2,1,1989
70931,24.662559890500003,22.6694045175,5,128,R,L,190,178,101036,101256,SVK,AUS,,Mark Kratzmann,69,Miloslav Mecir,13,115,2,1,1989
70932,18.787132101300003,27.512662559899997,5,128,R,R,185,180,101727,100757,AUS,SWE,,Anders Jarryd,70,Jason Stoltenberg,71,31,2,1,1989
70933,26.234086242300002,22.157426420300002,5,128,R,R,185,190,100870,101308,RSA,GBR,,Neil Broad,71,Christo Van Rensburg,36,130,2,1,1989
70934,23.315537303200003,22.8610540726,5,128,L,R,188,193,101185,101237,AUS,BRA,,Danilo Marcelino,72,Mark Woodforde,39,123,2,1,1989
70935,21.1526351814,27.3210130048,5,128,R,R,190,175,101414,100772,GER,NZL,,Kelly Evernden,73,Boris Becker,4,92,2,1,1989
70936,23.7672826831,27.6906228611,5,128,R,L,183,185,101126,100747,CAN,USA,,Glenn Layendecker,74,Chris Pridham,208,93,2,1,1989
70937,25.6810403833,21.196440794,5,128,R,R,180,185,100923,101412,AUS,JPN,,Shuzo Matsuoka,75,Wally Masur,47,64,2,1,1989
70938,22.2395619439,26.598220397,5,128,R,R,188,185,101298,100835,SWE,GER,,Hans Dieter Beutel,76,Jonas Svensson,21,145,2,1,1989
70939,25.5058179329,21.492128679,5,128,R,R,173,180,100944,101378,SWE,GER,,Tore Meinecke,77,Mikael Pernfors,18,105,2,1,1989
70940,29.2676249144,30.1711156742,5,128,R,R,201,183,100628,100570,NED,USA,,Marty Davis,78,Michiel Schapers,50,94,2,1,1989
70941,28.810403833000002,26.8117727584,5,128,R,R,178,178,100661,100810,GER,USA,,Paul Chamberlin,79,Damir Keretic,202,121,2,1,1989
70942,26.633812457199998,20.525667351099997,5,128,R,R,185,190,100829,101500,SWE,GER,,Christian Saceanu,80,Jan Gunnarsson,85,81,2,1,1989
70943,23.290896646100002,21.6290212183,5,128,R,R,185,170,101190,101358,AUS,FRA,,Olivier Delaitre,81,Darren Cahill,27,83,2,1,1989
70944,22.0369609856,22.4613278576,5,128,R,L,185,180,101320,101276,SWE,ARG,,Horacio De La Pena,82,Magnus Gustafsson,49,52,2,1,1989
70945,27.477070499699998,23.537303216999998,5,128,L,R,180,173,100759,101158,RSA,AUS,,John Frawley,83,Danie Visser,146,68,2,1,1989
70946,21.2922655715,21.5441478439,5,128,L,R,180,188,101404,101365,AUT,KEN,,Paul Wekesa,84,Thomas Muster,15,159,2,1,1989
70947,23.6413415469,23.282683093800003,5,128,R,R,183,180,101138,101191,AUS,USA,,Richey Reneberg,85,Pat Cash,19,104,2,1,1989
70948,26.5790554415,23.5838466804,5,128,R,L,180,180,100837,101150,GBR,ITA,,Gianluca Pozzi,86,Jeremy Bates,179,178,2,1,1989
70949,30.784394250500004,17.793292265599998,5,128,R,R,175,178,100532,101889,USA,AUS,,Todd Woodbridge,87,Johan Kriek,40,205,2,1,1989
70950,22.992470910300003,24.454483230700003,5,128,R,R,188,190,101222,101055,SWE,GER,,Heiner Moraing,88,Stefan Edberg,5,169,2,1,1989
70951,29.916495551,28.043805612600003,5,128,L,L,180,183,100581,100714,USA,AUS,,Broderick Dyke,89,John Mcenroe,11,157,2,1,1989
70952,22.929500342199997,20.9527720739,5,128,R,R,190,185,101234,101440,GER,NED,,Mark Koevermans,90,Patrik Kuhnen,62,135,2,1,1989
70953,22.945927447,23.164955509899997,5,128,R,L,183,185,101232,101205,SWE,CAN,,Grant Connell,91,Nicklas Kroon,195,137,2,1,1989
70954,21.459274469500002,20.1560574949,5,128,R,L,183,180,101381,101543,USA,USA,,Jeff Tarango,92,Aaron Krickstein,14,99,2,1,1989
70955,23.241615332,24.3586584531,5,128,R,R,175,188,101195,101066,ISR,USA,,Richard Matuszewski,93,Amos Mansdorf,26,57,2,1,1989
70956,21.5441478439,21.514031485300002,5,128,R,R,185,178,101364,101371,USA,USA,,Malcolm Allen,94,Bret Garnett,341,257,2,1,1989
70957,17.7385352498,22.7378507871,5,128,R,R,190,188,101900,101251,SWE,FRA,,Eric Winogradsky,95,Nicklas Kulti,175,168,2,1,1989
70958,28.8624229979,21.3771389459,5,128,R,L,188,180,100656,101391,USA,GER,,Carl Uwe Steeb,96,Ivan Lendl,2,65,2,1,1989
70959,21.5112936345,27.6167008898,5,128,L,R,188,170,101374,100752,MEX,IND,,Ramesh Krishnan,97,Leonardo Lavalle,74,51,3,1,1989
